10872	252148-17	主面料		伟业纺织	白色		0.56	8	7.30	7.30	
12987	Er088S	主面料		新鹏宇针织-2	粉色		0.55	10	21.00	21.00	
12987	Er088S	主面料		新鹏宇针织	灰色		0.55	10	21.00	21.00	
13600	Er100	主面料		德胜针织	白色		0.78	10	21.50	21.50	
13600	Er100	主面料		华夏针织	白色		0.78	10	24.00	24.00	
13600	Er100	面料		祥盛螺纹	配主布色		0.03	10	40.00	40.00	
13612	Er101	主面料		新鹏宇针织-2	黑色		0.71	10	26.50	26.50	
13612	Er101	面料		祥盛螺纹	配主布色		0.03	10	40.00	40.00	
13659	Er102K	主面料		羊毛混纺	黑色		2.18	10	62.00	62.00	
13659	Er102K	辅料		3号金属闭尾拉链	黑色’银牙		1	3	3.00	3.00	
13659	Er102K	里布		色丁里布	黑色		1.33	10	12.50	12.50	
13658	Er102S	主面料		羊毛混纺	黑色		2.0	10	62.00	62.00	
13658	Er102S	里布		色丁	黑色		1.48	10	12.50	12.50	
13658	Er102S	辅料		5号金属开尾拉链	黑色		1	3	5.00	5.00	
13740	Er104	主面料		德盛针织	2#黑色		0.8	10	25.50	25.50	
13740	Er104	面料		德盛针织	白色		0.29	10	25.50	25.50	
13740	Er104	面料		祥盛螺纹	黑白色		1	3	7.00	7.00	
13740	Er104	辅料		四合扣（直径1.5CM)	银色		7	3	0.15	0.15	
13745	Er106K	主面料		德盛针织	白色		0.35	10	21.00	21.00	
13745	Er106K	面料		德盛针织	蓝色腰		0.05	10	21.00	21.00	
13744	Er106S	主面料		德盛针织	白色		0.3	10	21.00	21.00	
13744	Er106S	面料		德盛针织	蓝色		0.05	10	21.00	21.00	
13757	Er107	主面料		21支精全棉单面布001#	白色		0.82	10	16.00	16.00	
13757	Er107	面料		祥盛螺纹	黑色，撞色		0.03	10	40.00	40.00	
13770	Er108	主面料		巨丰纺织	红色		1.25	10	21.50	21.50	
13770	Er108	辅料		棉织带	彩色织带		2.5	10	1.00	1.00	
13770	Er108	辅料		腰绳	配主布颜色		1	3	2.00	2.00	
13770	Er108	辅料		橡筋	白色/黑色5cm		1	10	0.50	0.50	
13770	Er108	里布		9088 棉里布	配色		0.09	10	6.50	6.50	
13781	Er109	主面料		巨丰纺织	白色		0.85	10	21.00	21.00	
13781	Er109	面料		祥盛螺纹	配主布色		0.03	10	40.00	40.00	
13871	Er111	主面料		德盛针织	灰色		0.82	10	26.00	26.00	
13871	Er111	面料		祥盛螺纹	配主布色		0.03	10	40.00	40.00	
13787	Er112	主面料		睿航麻棉	黑色		0.2	10	17.50	17.50	
13870	Er113K	主面料		德盛针织	米杏色		1.25	10	27.00	27.00	
13870	Er113K	辅料		腰绳	配主布颜色		1	3	2.00	2.00	
13870	Er113K	辅料		橡筋	白色/黑色5cm		1	10	0.50	0.50	
13869	Er113S	主面料		德盛针织	米杏色		1.35	10	27.00	27.00	
13869	Er113S	面料		祥盛螺纹	配主布色		0.25	10	40.00	40.00	
13888	Er114	主面料		摇粒绒	蓝色		0.31	10	46.00	46.00	
13888	Er114	面料		华纺YL8022#摇粒绒	灰色		0.99	10	46.00	46.00	
13888	Er114	辅料		5号金属闭尾拉链	配色银牙		1	3	5.00	5.00	
13758	FO160	主面料	盈晟针织	盈晟针织	黑色	180	1.4	10	39.00	39.00	
13758	FO160	面料	祥盛罗纹	罗纹2X2	配主布颜色	120	0.28	15	40.00	40.00	
13758	FO160	辅料	棉绳 恒发辅料	人字带	配主布颜色		0.35	10	0.50	0.50	
13760	FO161	主面料	盈晟针织	盈晟针织	紫色	180	1.4	10	39.00	39.00	
13760	FO161	面料	祥盛罗纹	祥盛罗纹 1*1 32支罗纹，	配主布颜色（厚实1*1）	170	0.2	15	40.00	40.00	
13760	FO161	辅料	棉绳 恒发辅料	人字带	配主布颜色		0.35	10	0.50	0.50	
13761	FO162	主面料	盈晟针织	盈晟针织	45#橙色	190	1.4	10	39.00	39.00	
13761	FO162	面料	祥盛罗纹	祥盛罗纹 1*1 32支罗纹，	配主布颜色（厚实1*1）	170	0.20	15	40.00	40.00	
13761	FO162	辅料	棉绳 恒发辅料	人字带	配主布颜色		0.35	10	0.50	0.50	
13761	FO162	辅料	棉绳 恒发辅料	帽绳	配主布色编绳（银色头）		1	3	2.00	2.00	
8962	FY0027	主面料	濠泰纺织	濠泰纺织	25#棕色		0.08	10	20.00	20.00	
8962	FY0027	辅料		3号胶牙拉链	配主布颜色		1	3	1.00	1.00	
8962	FY0027	辅料		流苏绳	配主布颜色		1	3	1.50	1.50	
13094	GK274	主面料		成衣采购	黑色		1	1	68.00	68.00	
13180	GK279-S	主面料	德盈针纺	盈盛针织	1#红色	180	1.65	15	37.50	37.50	
13180	GK279-S	面料	祥盛罗纹	罗纹2X2	配主布颜色	120	0.28	15	40.00	40.00	
13180	GK279-S	辅料	棉绳 恒发辅料	人字带	配主布颜色		0.35	10	0.50	0.50	
13180	GK279-S	辅料	华顺橡筋	透明带1/4			0.6	10	0.15	0.15	
13651	GK282	主面料		绍兴夏帆纺织	3#白色	176	0.7	15	28.50	28.50	
13652	GK283	主面料		绍兴夏帆纺织	3#白色	176	0.8	15	28.50	28.50	
13652	GK283	面料	祥盛罗纹	祥盛罗纹 1*1 32支罗纹，	白色	180	0.03	15	40.00	40.00	
13714	GK287	主面料		巨丰纺织	1号白色		1.25	15	0.00	0.00	
13714	GK287	辅料	东莞市虎门永恒拉链厂	防水拉链	白色		1	3	2.00	2.00	
13715	GK288	主面料	濠泰纺织	濠泰纺织	白色	152	1.25	15	17.00	17.00	
13715	GK288	辅料	华顺橡筋	1 7/8宽丈巾	白色		1	15	0.60	0.60	
13715	GK288	辅料	东莞市虎门永恒拉链厂	3号隐形拉链	配主布颜色		1	3	1.50	1.50	
13715	GK288	辅料	棉绳 恒发辅料	腰绳	配主布颜色		1	3	2.00	2.00	
5128	HWT005	主面料		咖色格子布	白色/棕色格子		0.51	10	0.00	0.00	
5128	HWT005	里布		针织里布	咖色		0.50	10	0.00	0.00	
5128	HWT005	主面料		格子布	绿色格子			0	0.00	0.00	
5128	HWT005	主面料		格子布82152	黑色和棕色格子			0	0.00	0.00	
5128	HWT005	主面料		格子布	格子			0	0.00	0.00	
12487	HY197	主面料		千秋布业	白色		2.23	10	17.50	17.50	
12487	HY197	里布		四面弹里布	白色		2.05	10	4.50	4.50	
12487	HY197	衬布		扑	白色		0.33	10	2.70	2.70	
12487	HY197	辅料		3号隐形拉链	白色		1	3	3.00	3.00	
12487	HY197	辅料		珍珠雪纺印花	珍珠项链		2	3	3.50	3.50	
12491	HY198	主面料		生丰纺织	黑色		2.82	10	16.00	16.00	
12491	HY198	辅料		3号隐形拉链	白色		1	3	3.00	3.00	
13604	HY229	主面料		成衣采购	灰色		1	1	85.00	85.00	
13769	HY231	主面料		成衣采购	灰色		1	1	67.00	67.00	
13665	IS2604406	主面料		锦汇	米色		0.63	10	24.00	24.00	
13665	IS2604406	辅料		五金装饰	白色		1.1	10	3.50	3.50	
13665	IS2604406	里布		9088 棉里布	配主布色		0.62	10	6.50	6.50	
13663	IS2604437	主面料		锦汇	米色		0.5	10	24.00	24.00	
13663	IS2604437	里布		9088 棉里布	配主布色		0.3	10	6.80	6.50	
13663	IS2604437	辅料		五金装饰	3.5		1.3	10	3.50	3.50	
13663	IS2604437	辅料		3号隐形拉链	配主布色		1	3	3.00	3.00	
13664	IS2604464	主面料		锦汇	米白		1.46	10	24.00	24.00	
13664	IS2604464	辅料		五金装饰	白色		2	10	3.50	3.50	
13664	IS2604464	里布		9088 棉里布	配主布色		1.4	10	6.50	6.50	
13767	IS2604468	主面料		条纹	白色底黑色条		1.45	8	7.00	7.00	
13767	IS2604468	辅料		棉绳腰带	白色		1	3	2.50	2.50	
13767	IS2604468	辅料		主布包扣	配主布色		9	3	0.25	0.25	
13726	IS2604492	主面料		花布	花色		1.5	10	25.00	25.00	
13720	IS2604493	主面料		花布	花色		1.5	10	25.00	25.00	
13780	IS2604494	主面料		花布	花色		1.5	10	25.00	25.00	
1237	J001	主面料		蜡布-白底迷彩圆（涤）	白底迷彩圆涤布		3.30	10	3.30	4.50	
1237	J001	主面料		蜡布	深蓝撞红色		4	10	4.50	4.50	
1237	J001	辅料		橡筋	黑色宽2 3/4		1	10	0.80	0.80	
1237	J001	主面料		蜡布-绿色圆（涤）	绿色		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布印花	米白		4	10	4.50	4.50	
1237	J001	主面料		涤蜡布-紫黄肯特	印花色		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布-红叶子（棉）	红叶子		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布-新迷彩圆（涤）	新迷彩圆（涤）		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布	大红底印花		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布-黄底红圆	黄底红圆		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布-杂色	深蓝黑底印花		3.3	10	4.50	4.50	
1237	J001	主面料		新紫色肯特蜡布	新紫色肯特蜡布		3.3	10	4.50	4.50	
1237	J001	主面料		蜡布-新紫色肯特	紫色肯特		3.3	10	4.50	4.50	
1237	J001	主面料		涤蜡布-黄绿黑肯特	黄绿黑肯特		3.3	10	4.50	4.50	
1237	J001	主面料		橙绿肯特	橙色大花		3.3	10	4.50	4.50	
13434	JE018	主面料	巨丰纺织	巨丰纺织	104#米白色	180	0.75	10	25.00	25.00	
13434	JE018	面料	祥盛罗纹	祥盛罗纹 1*1 32支罗纹，	配主布颜色	165	0.04	15	40.00	40.00	
13434	JE018	辅料	棉绳 恒发辅料	人字带	黑色		0.35	10	0.50	0.50	
13475	JE021	主面料	盈晟针织	盈晟针织	113#灰色	185	1.01	15	48.00	48.00	
13475	JE021	面料	永进纺织	永东纺织	1#豹纹	145	0.75	15	30.00	30.00	
13475	JE021	面料	祥盛罗纹	祥盛罗纹 1*1 32支罗纹，	配主布颜色（厚实）	165	0.06	15	40.00	40.00	
13475	JE021	辅料	华顺橡筋	丈根2 1/4寸宽	白色		1	15	0.70	0.70	
13475	JE021	辅料	棉绳 恒发辅料	人字带	配主布颜色		1	10	0.50	0.50	
13475	JE021	辅料	华顺橡筋	透明带1/4			0.7	10	0.15	0.15	
13490	JE022	主面料	盈晟针织	盈晟针织	113#灰色	185	1.12	15	48.00	48.00	
13490	JE022	面料		永东纺织	1#豹纹	145	0.65	10	30.00	30.00	
13490	JE022	辅料	华顺橡筋	丈巾2 3/4	白色		0.85	15	0.70	0.70	
13490	JE022	辅料	华顺橡筋	丈根1 5/8宽	白色		0.9	15	0.60	0.60	
13490	JE022	辅料	棉绳 恒发辅料	腰绳	白色（银色头）		1	3	2.00	2.00	
13490	JE022	辅料	东莞市虎门永恒拉链厂	5号金属闭尾拉链	配主布颜色		2	3	5.00	5.00	
13694	JE024	主面料	盈晟针织	盈晟针织	113#灰色	184	1.27	15	47.00	47.00	
13694	JE024	面料	盈晟针织	盈晟针织	30#黑色	180	0.15	15	47.00	47.00	
13694	JE024	辅料	华顺橡筋	丈根1 5/8宽	白色		0.95	15	0.60	0.60	
13694	JE024	辅料	棉绳 恒发辅料	腰绳	黑色（银色头）		1	3	2.00	2.00	
13694	JE024	辅料	华顺橡筋	圆丈巾1/8宽	白色		1.4	15	0.35	0.35	
13694	JE024	辅料	利泰辅料	猪鼻扣	银色		2	3	0.80	0.80	
7033	JQ1033	主面料	濠泰纺织	濠泰纺织	白色	145	0.66	15	21.00	21.00	
7033	JQ1033	辅料	浩东花边	浩东花边	白色（杏色）		1	15	3.50	3.50	
7033	JQ1033	辅料	前卫衬朴	30D雪纺朴	白色	120	0.5	10	2.80	2.80	
7033	JQ1033	面料	濠泰纺织	濠泰纺织	白色	145	0.66	15	21.00	21.00	
7378	JQ1064	主面料		鸿达纺织	白色	140	0.12	15	15.50	15.50	
7378	JQ1064	辅料	利泰辅料	五金扣	银色夹子		1	3	1.50	1.50	
8611	JQ1170	主面料	濠泰纺织	千秋布业	白色		1.53	15	18.00	18.00	
8611	JQ1170	辅料	金点包扣	本布包蘑菇扣	1.5CM蘑菇扣		12	3	0.12	0.12	
8611	JQ1170	辅料	东莞市虎门永恒拉链厂	3号隐形拉链	浅咖啡色		1	3	2.80	2.80	
8611	JQ1170	辅料	前卫衬朴	30D雪纺朴		120	0.2	10	2.20	2.20	
8611	JQ1170	面料	梭织 千秋布业	千秋布业	白色	145	1.53	15	18.00	18.00	
13693	JQ1216L	主面料	鸿达纺织	鸿达纺织	43#米黄色	140	1.35	15	14.00	14.00	
13693	JQ1216L	辅料		迅发花边	配主布颜色3/4宽		4	15	2.50	2.50	
13693	JQ1216L	衬布	前卫衬朴	30D雪纺朴	白色	120	0.2	10	2.20	2.20	
13693	JQ1216L	辅料	金点包扣	1.5cm包扣 蘑菇扣	主布色		7	3	0.12	0.12	
13693	JQ1216L	辅料	华顺橡筋	3/8丈根（橡筋）	白色		0.8	15	0.30	0.30	
13693	JQ1216L	面料	鸿达纺织	鸿达纺织	19#姜黄色	145	1.35	15	14.00	14.00	
9423	JQ1342	主面料	东莞市虎门永恒拉链厂	3号隐形拉链	蓝色		1	1	1.80	1.80	
10168	JQ1422	主面料	睿航麻棉	睿航麻棉	白色（染色	140	1.32	15	14.50	14.50	
10168	JQ1422	辅料	精彩花边绣品铺料	精采花边	配主布颜色（大花边）		4.05	15	3.50	3.50	
10168	JQ1422	辅料	精彩花边绣品铺料	精采花边	配主布颜色（小花边）		1.24	15	3.50	3.50	
13625	JQ1422L	主面料	睿航麻棉	睿航麻棉	白色（染色	140	1.32	15	14.50	14.50	
13625	JQ1422L	辅料	精彩花边绣品铺料	精采花边	配主布颜色（大花边）		4.05	15	3.50	3.50	
13625	JQ1422L	辅料	精彩花边绣品铺料	精采花边	配主布颜色（小花边）		1.24	15	3.50	3.50	
10222	JQ1428	主面料	鑫海纺织	鑫海布行	6109#棕色	156	0.14	15	30.00	30.00	
10222	JQ1428	面料	锴泓纺织	锴泓纺织	24# 黄色	150	0.12	15	30.00	30.00	
10222	JQ1428	辅料	华顺橡筋	丈根1/4	白色（瑜伽丈巾）		1	10	0.35	0.35	
10223	JQ1429	主面料	锴泓纺织	锴泓纺织	144#蓝色	152	0.14	15	30.00	30.00	
10223	JQ1429	面料		锴泓纺织	96#棕色（撞布）	152	0.12	15	30.00	30.00	
10223	JQ1429	辅料	华顺橡筋	丈根1/4	白色（瑜伽）		1	15	0.35	0.35	
10447	JQ1464	辅料	浩东花边	鹏业花边	白色（染黄色）		1	15	3.50	3.50	
10447	JQ1464	辅料	前卫衬朴	30D雪纺朴	白色	120	0.5	10	2.20	2.20	
10447	JQ1464	主面料	睿航麻棉	睿航麻棉	大白色	136	0.8	15	14.50	14.50	
11781	JQ1512	主面料	巨鑫纺织	巨鑫布业	121#粉色	150	0.35	15	30.00	30.00	
11781	JQ1512	里布	针织 潮新布行	潮新布行	白色	160	0.35	10	13.00	13.00	
11781	JQ1512	辅料	利泰辅料	调节扣	金色九字扣1 5/8宽		1	3	1.00	1.00	
11781	JQ1512	辅料	华顺橡筋	透明带1/4			2.5	10	0.15	0.15	
11833	JQ1514	主面料	睿航麻棉	睿航麻棉	白色	130	2	15	14.00	14.00	
11833	JQ1514	辅料	前卫衬朴	30D雪纺朴	白色	120	0.15	10	2.20	2.20	
11833	JQ1514	辅料	添彩纽扣	扣子	包扣1.5CM		7	3	0.12	0.12	
11867	JQ1516	主面料	锴泓纺织	锴泓纺织	215#蓝色	150	0.85	15	30.00	30.00	
11867	JQ1516	面料	锴泓纺织	锴泓纺织	121#粉色	150	0.57	15	30.00	30.00	
11867	JQ1516	辅料	东莞市虎门永恒拉链厂	3号隐形拉链	配主布颜色		1	3	2.00	2.00	
11867	JQ1516	辅料	华顺橡筋	丈根3/8宽	白色		1.8	15	0.30	0.30	
11870	JQ1519	主面料	睿航麻棉	睿航麻棉	大白	145	1.43	15	14.00	14.00	
11870	JQ1519	辅料	精彩花边绣品铺料	精采花边	白色（染色}2寸宽		6	15	5.50	5.50	
11870	JQ1519	里布	华成里布行	9088 棉里布	配主布颜色	145	0.85	10	7.00	7.00	
11870	JQ1519	辅料	东莞市虎门永恒拉链厂	3号隐形拉链	配主布颜色		1	3	2.50	2.50	
12062	JQ1526	主面料	鸿利纺织	鸿利纺织	深蓝色	120	0.42	15	23.00	23.00	
12062	JQ1526	面料	鸿利纺织	鸿利纺织	浅蓝色（中间）	120	0.38	15	23.00	23.00	
12062	JQ1526	辅料	前卫衬朴	针织朴	白色	120	0.15	10	1.80	1.80	
12062	JQ1526	辅料	东莞市虎门永恒拉链厂	3号隐形拉链	配主布颜色		1	3	1.50	1.50	
12062	JQ1526	辅料	凯凌增原辅料	日字扣	2寸宽（染深蓝色）		1	3	2.00	2.00	
12062	JQ1526	辅料	添彩纽扣	扣子	1.5CM深蓝色		8	3	0.10	0.10	
12149	JQ1530	主面料		双面羊皮绒	2#杏色	140	1.48	10	25.00	25.00	
12149	JQ1530	里布		色丁	配主布颜色		1.00	15	13.00	13.00	
12149	JQ1530	辅料	东莞市虎门永恒拉链厂	5号金属开尾拉链	配主布（黑色牙）		1	3	8.00	8.00	
12149	JQ1530	辅料	华顺橡筋	2 1/2寸宽丈巾	白色		0.85	15	0.70	0.70	
12149	JQ1530	辅料	华顺橡筋	丈根2 1/4寸宽	白色/黑色		0.5	15	0.70	0.70	
12149	JQ1530	面料		双面羊皮绒	黑色	140	1.48	10	25.00	25.00	
12150	JQ1531	主面料		双面羊皮绒	2#杏色	140	1.6	10	25.00	25.00	
12150	JQ1531	辅料	华顺橡筋	丈巾2寸宽	白色		0.45	15	0.70	0.70	
12150	JQ1531	辅料	东莞市虎门永恒拉链厂	5号金属开尾拉链	黑色银牙		1	3	3.00	3.00	
12150	JQ1531	辅料	利泰辅料	西裤扣	银色（大的）		1	3	0.35	0.35	
12150	JQ1531	面料		双面羊皮绒	黑色	140	1.6	10	25.00	25.00	
13598	JQ1534S	主面料	濠泰纺织	濠泰纺织	1#白色		1.4	15	0.00	0.00	
13598	JQ1534S	辅料	精彩花边绣品铺料	精采花边	配主布颜色1CM		0.85	15	3.50	3.50	
13598	JQ1534S	辅料	华顺橡筋	丈根1/4	白色		0.8	15	0.30	0.30	
12787	JQ1552	主面料		睿航麻棉	杏色	130	2.05	10	19.50	19.50	
12787	JQ1552	里布		9088 棉里布	杏色	140	1.45	10	6.50	6.50	
12787	JQ1552	辅料		扣子	包扣		6	3	0.25	0.25	
12787	JQ1552	辅料		精采花边	白色3cm花边		1.80	15	4.50	4.50	
12787	JQ1552	辅料		精采花边	白色6CM		0.9	15	4.50	4.50	
13731	JQ1552D	主面料		睿航麻棉	杏色	130	1.75	10	19.50	19.50	
13731	JQ1552D	里布		9088 棉里布	杏色	140	0.73	10	6.50	6.50	
13731	JQ1552D	辅料		扣子	包扣		6	3	0.15	0.15	
13731	JQ1552D	辅料		精采花边	白色3cm花边		1.80	15	4.50	4.50	
13731	JQ1552D	辅料		精采花边	白色6CM		1.7	15	4.50	4.50	
12861	JQ1554	主面料	聚能蜡布	蜡布	颜色1	110	1.95	15	13.00	13.00	
12861	JQ1554	辅料	前卫衬朴	针织朴	黑色	120	0.3	10	1.80	1.80	
12861	JQ1554	辅料	添彩纽扣	扣子	1.1CM黑色		11	3	0.12	0.12	
13205	JQ1554L	主面料	聚能蜡布	蜡布	颜色1	110	1.95	15	13.00	13.00	
13205	JQ1554L	辅料	前卫衬朴	针织朴	黑色	120	0.3	10	1.80	1.80	
13205	JQ1554L	辅料	添彩纽扣	扣子	1.1CM黑色		11	3	0.12	0.12	
13205	JQ1554L	面料	梭织 千秋布业	千秋布业	黑色撞布	112	0.3	10	13.00	13.00	
13013	JQ1561	主面料	港源麻棉	港源棉麻	1#白色	135	1.35	15	20.00	20.00	
13013	JQ1561	辅料	前卫衬朴	30D雪纺朴	白色	120	0.35	10	2.20	2.20	
13013	JQ1561	辅料	金点包扣	主布包扣	2CM		5	3	0.15	0.15	
13301	JQ1568	主面料		国潮卫衣	18米杏色	180	1.28	15	27.00	27.00	
13301	JQ1568	面料	祥盛罗纹	罗纹2X2	配主布颜色	120	0.25	15	40.00	40.00	
13301	JQ1568	辅料	棉绳 恒发辅料	人字带	配主布颜色		0.35	10	0.50	0.50	
13301	JQ1568	辅料	华顺橡筋	透明带1/4			0.7	10	0.15	0.15	
13321	JQ1569	主面料	伟盛纺织	伟盛纺织	1#大白	143	0.38	15	18.00	18.00	
13321	JQ1569	里布	针织 潮新布行	潮新布行	网布2#大白	155	0.2	10	7.00	7.00	
13321	JQ1569	辅料	华顺橡筋	丈巾1 1/2宽	白色		0.6	15	0.70	0.70	
13321	JQ1569	辅料	棉绳 恒发辅料	腰带绳	黑色（银色头）		1	3	2.00	2.00	
13321	JQ1569	辅料	利泰辅料	鸡眼+胶垫	银色0.6CM		2	3	0.07	0.07	
13367	JQ1571	主面料	华胜蜡布	蜡布	颜色1	110	0.94	15	13.00	13.00	
13368	JQ1572	主面料	华胜蜡布	蜡布	颜色1	110	5.15	15	13.00	13.00	
13368	JQ1572	面料	梭织 千秋布业	千秋布业	黑色	145	0.1	15	15.00	15.00	
13369	JQ1573	主面料	华胜蜡布	蜡布	颜色1	110	0.65	15	13.00	13.00	
13369	JQ1573	里布	华成里布行	9088 棉里布	黑色	145	0.45	10	7.00	7.00	
13369	JQ1573	辅料	东莞市虎门永恒拉链厂	5号金属开尾拉链	黑色边金牙		1	3	4.00	4.00	
13381	JQ1585	主面料		蜡布	颜色1	110	2.52	15	13.00	13.00	
13381	JQ1585	辅料	前卫衬朴	针织朴	黑色	120	0.18	10	1.80	1.80	
13381	JQ1585	辅料	东莞市虎门永恒拉链厂	5号隐形拉链	黑色		1	3	1.50	1.50	
13386	JQ1587Q	主面料	美瑞菲	蜡布	颜色1	110	1.72	15	13.00	13.00	
13386	JQ1587Q	辅料	前卫衬朴	针织朴	黑色	120	0.3	10	1.80	1.80	
13386	JQ1587Q	辅料	东莞市虎门永恒拉链厂	5号隐形拉链	黑色		1	3	1.80	1.80	
13385	JQ1587S	主面料	美瑞菲	蜡布	颜色1	110	0.31	15	13.00	13.00	
13385	JQ1587S	里布	华成里布行	9088 棉里布	黑色	145	0.22	10	7.00	7.00	
13385	JQ1587S	辅料	华顺橡筋	防滑带	黑色		0.8	10	0.80	0.80	
13385	JQ1587S	辅料	东莞市虎门永恒拉链厂	5号金属开尾拉链	黑色金牙		1	3	4.00	4.00	
13387	JQ1588	主面料	美瑞菲	蜡布	颜色1	110	2.4	15	13.00	13.00	
13387	JQ1588	里布	华成里布行	9088 棉里布	黑色	145	1.2	10	7.00	7.00	
13387	JQ1588	辅料	前卫衬朴	针织朴	黑色		0.1	10	1.80	1.80	
13387	JQ1588	辅料	东莞市虎门永恒拉链厂	5号隐形拉链	黑色		1	3	2.80	2.80	
13389	JQ1589Q	主面料	新登封蜡布	蜡布	颜色1	110	1.25	15	13.00	13.00	
13389	JQ1589Q	里布	华成里布行	9088 棉里布	黑色	145	0.31	10	7.00	7.00	
13389	JQ1589Q	辅料	前卫衬朴	针织朴	黑色	120	0.2	10	1.80	1.80	
13389	JQ1589Q	辅料	东莞市虎门永恒拉链厂	5号隐形拉链	黑色		1	3	1.80	1.80	
13389	JQ1589Q	辅料	四合扣 鹏发五金	四合扣	银色1.5CM		4	3	0.35	0.35	
13388	JQ1589S	主面料	华胜蜡布	蜡布	颜色1	110	0.5	15	13.00	13.00	
13388	JQ1589S	里布	华成里布行	9088 棉里布	黑色	145	0.28	10	7.00	7.00	
